wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.49,0.9597,0.9633,0.6911176599552344
0,271.46,270.332,0.9409,0.9459,0.6714437142143342
0,271.461,270.356,0.8687,0.8727,0.5053613109471635
0,271.46,270.408,0.9211,0.925,0.6343701977739596
0,271.46,270.453,0.9558,0.9596,0.7531329760927534
0,271.46,270.41,0.9504,0.9547,0.7230082647999063
0,271.461,270.413,0.8625,0.8658,0.5396314745606298
0,271.46,270.496,0.9345,0.9379,0.613168768131829
0,271.46,270.456,0.9556,0.9594,0.8096849076901899
0,271.46,270.489,0.9578,0.9613,0.754623801196127
0,271.461,270.471,0.8552,0.8582,0.561313190539073
0,271.46,270.506,0.9353,0.9387,0.5975199481984164
0,271.46,270.461,0.9561,0.9599,0.8179477701355713
0,271.46,270.502,0.9596,0.9631,0.7765925672885238
0,271.461,270.534,0.8445,0.8475,0.5670503688823401
0,271.46,270.494,0.9336,0.937,0.5865819622399087
0,271.46,270.451,0.955,0.9588,0.8203759693677248
0,271.46,270.523,0.9613,0.9648,0.7749148791891217
0,271.461,270.57,0.8383,0.8413,0.5555762161390485
0,271.46,270.466,0.9294,0.9328,0.57791544513162
0,271.46,270.45,0.9547,0.9585,0.8326252084045009
0,271.46,270.534,0.9619,0.9653,0.7584643073832553
0,271.461,270.544,0.825,0.828,0.5401637154379937
0,271.46,270.395,0.9154,0.9195,0.571874901214992
0,271.46,270.451,0.9543,0.9581,0.8199033309030097
0,271.46,270.538,0.9619,0.9653,0.7029155216103359
0,271.461,270.522,0.8112,0.8141,0.5295892583094125
0,271.46,270.323,0.899,0.9036,0.5653041048676153
0,271.46,270.451,0.9534,0.9572,0.7732780817098603
0,271.46,270.541,0.9618,0.9651,0.6544968465276115
0,271.461,270.556,0.8043,0.8071,0.5375270862119074
0,271.46,270.303,0.8905,0.8953,0.5527437504142598
0,271.46,270.464,0.9534,0.9571,0.7600899899557954
0,271.46,270.543,0.9615,0.9648,0.6525836039830116
0,271.461,270.607,0.8,0.8027,0.5508338729331628
0,271.46,270.311,0.8836,0.8883,0.5160885725502593
0,271.46,270.499,0.9561,0.9597,0.7331771298047753
0,271.46,270.549,0.9614,0.9646,0.6617778242315164
0,271.461,270.638,0.7956,0.798,0.5490874049751955
0,271.46,270.34,0.8735,0.8778,0.4513470451173438
0,271.46,270.514,0.9568,0.9603,0.6830083667715277
0,271.46,270.551,0.961,0.9642,0.6371525954326911
0,271.461,270.663,0.7882,0.7904,0.5154546149806509
0,271.46,270.399,0.8632,0.8667,0.4124066322342492
0,271.46,270.521,0.9569,0.9604,0.6243489366909188
0,271.46,270.563,0.9612,0.9643,0.6162461187051644
0,271.461,270.705,0.7815,0.7832,0.45295722800344673
0,271.46,270.48,0.86,0.8631,0.3900391571025783
0,271.46,270.521,0.9565,0.96,0.579927549163068
0,271.46,270.577,0.9616,0.9645,0.5954299888341075
0,271.461,270.811,0.7835,0.784,0.3894977897651084
0,271.46,270.584,0.8651,0.868,0.3808896514100126
0,271.46,270.533,0.9565,0.9599,0.5411123064451164
0,271.46,270.591,0.9618,0.9646,0.5665739574676368
0,271.461,270.97,0.7942,0.793,0.35810684586479585
0,271.46,270.688,0.8768,0.8786,0.39963341202143443
0,271.46,270.544,0.9562,0.9595,0.5123552895229259
0,271.46,270.599,0.9616,0.9643,0.5355251283567783
0,271.461,271.106,0.8124,0.8097,0.33568838492247605
0,271.46,270.748,0.8838,0.8849,0.44096098055911037
0,271.46,270.541,0.9547,0.958,0.483248764868737
0,271.46,270.603,0.9608,0.9635,0.5331685641885863
0,271.47,271.174,0.8257,0.8224,0.3132570245700622
0,271.688,270.974,0.8898,0.8907,0.4721498676918213
0,271.46,270.523,0.95,0.9535,0.45272289721770437
0,271.46,270.608,0.9597,0.9623,0.541838446360378
0,271.966,271.616,0.8309,0.829,0.2963297354346286
0,272.165,271.358,0.8875,0.8888,0.47200481306052533
0,271.46,270.517,0.9464,0.9499,0.4138187862317917
0,271.46,270.609,0.9582,0.9608,0.5661398132899615
0,271.461,270.282,0.8942,0.8993,0.47534570928910486
0,271.46,270.314,0.9289,0.934,0.7605962790555391
0,271.46,270.501,0.9612,0.9647,0.6956875181636951
0,271.46,270.312,0.9282,0.9332,0.6616353188907527
0,271.461,270.334,0.8694,0.8736,0.5128317519234397
0,271.46,270.421,0.9295,0.9334,0.6569449812117288
0,271.46,270.449,0.9564,0.9603,0.7654855633677148
0,271.46,270.307,0.9386,0.9438,0.7120873081021551
0,271.461,270.398,0.8633,0.8668,0.5267613813075822
0,271.46,270.509,0.9391,0.9425,0.5916946153885374
0,271.46,270.42,0.9528,0.9569,0.8060180081883214
0,271.46,270.432,0.9522,0.9562,0.7451763344261291
0,271.461,270.451,0.8557,0.8588,0.5377156827254975
0,271.46,270.517,0.9398,0.9432,0.5920448879076954
0,271.46,270.458,0.9556,0.9594,0.8160785283455615
0,271.46,270.486,0.9575,0.961,0.7546457250947063
0,271.461,270.526,0.8484,0.8515,0.5529071089515789
0,271.46,270.512,0.9386,0.942,0.6009544033895368
0,271.46,270.474,0.9568,0.9604,0.8467310957360565
0,271.46,270.512,0.9604,0.9639,0.7355183982297728
0,271.461,270.566,0.84,0.843,0.5828156404072746
0,271.46,270.498,0.936,0.9394,0.6072039891298251
0,271.46,270.466,0.9557,0.9593,0.8427067857015391
0,271.46,270.531,0.9616,0.965,0.7171619768218506
0,271.461,270.571,0.8277,0.8306,0.5954318243232908
0,271.46,270.465,0.9302,0.9336,0.6069350899644629
0,271.46,270.456,0.9544,0.9581,0.8372381496229601
0,271.46,270.54,0.962,0.9653,0.670002651262154
0,271.461,270.535,0.8134,0.8163,0.5916915052540878
0,271.46,270.383,0.9129,0.9171,0.5987059801257311
0,271.46,270.47,0.955,0.9586,0.7915581773592409
0,271.46,270.546,0.962,0.9652,0.6362260812815794
0,271.461,270.535,0.8033,0.8062,0.5840852890640535
0,271.46,270.309,0.8938,0.8985,0.5755915628680539
0,271.46,270.496,0.9566,0.9602,0.7697948840837595
0,271.46,270.551,0.9619,0.9651,0.6298401084978051
0,271.461,270.58,0.8025,0.8054,0.5830370207971123
0,271.46,270.308,0.8829,0.8876,0.5559559074709509
0,271.46,270.507,0.957,0.9605,0.7591006103001534
0,271.46,270.563,0.9621,0.9652,0.6324429341314313
0,271.461,270.63,0.8011,0.8036,0.5973214604375603
0,271.46,270.344,0.8687,0.8728,0.5426358644389266
0,271.46,270.512,0.9568,0.9604,0.715053968480572
0,271.46,270.567,0.9618,0.9649,0.6194241662545313
0,271.461,270.666,0.7932,0.7953,0.6056714576333408
0,271.46,270.444,0.8535,0.8565,0.5068260313154849
0,271.46,270.511,0.9561,0.9597,0.6630930542030153
0,271.46,270.577,0.9619,0.9648,0.601412816813081
0,271.461,270.704,0.782,0.7837,0.5868316907404669
0,271.46,270.559,0.8413,0.8443,0.45576919743235467
0,271.46,270.496,0.9536,0.9572,0.6213496963794978
0,271.46,270.59,0.9621,0.9649,0.5841353571301107
0,271.461,270.745,0.7764,0.7777,0.5201818154007739
0,271.46,270.612,0.8355,0.8381,0.4328615276368587
0,271.46,270.451,0.9467,0.9505,0.5687262214925586
0,271.46,270.6,0.962,0.9647,0.5727024009218236
0,271.461,270.846,0.7764,0.7766,0.4465051266232608
0,271.46,270.672,0.8433,0.8453,0.41603977912946827
0,271.46,270.384,0.9372,0.9416,0.5331842678182663
0,271.46,270.607,0.9617,0.9642,0.5613032992918071
0,271.462,271.002,0.7845,0.7829,0.408555113112021
0,271.461,270.775,0.8672,0.8681,0.4190205115916242
0,271.46,270.367,0.9321,0.9367,0.5026338250065006
0,271.46,270.612,0.9606,0.9632,0.5657010803893276
0,271.506,271.203,0.802,0.7986,0.38328042705715
0,271.729,271.059,0.8835,0.8838,0.4348861231919158
0,271.46,270.369,0.9284,0.9329,0.4652577587657355
0,271.46,270.612,0.9591,0.9616,0.6546753988365037
0,271.776,271.513,0.818,0.8148,0.35848347804805925
0,271.952,271.242,0.8909,0.8914,0.42978121988650553
0,271.46,270.389,0.9265,0.9307,0.42330979488408377
0,271.46,270.611,0.9573,0.9598,0.7768017110838054
0,271.461,270.23,0.8924,0.8981,0.4901417915394147
0,271.46,270.318,0.931,0.9361,0.833661189091076
0,271.46,270.504,0.9615,0.9651,0.7023637531674936
0,271.46,270.374,0.928,0.9324,0.6489273605155688
0,271.461,270.31,0.8723,0.8768,0.5152025921186134
0,271.46,270.44,0.9369,0.9406,0.7967123839435486
0,271.46,270.45,0.957,0.9609,0.7583879816247139
0,271.46,270.3,0.9339,0.9392,0.6819088067790735
0,271.461,270.367,0.8679,0.8718,0.5271702875089862
0,271.46,270.506,0.941,0.9444,0.7138130248351884
0,271.46,270.408,0.952,0.9563,0.790178909209567
0,271.46,270.37,0.9456,0.9502,0.7314552879933516
0,271.461,270.427,0.8587,0.8619,0.5438948570612799
0,271.46,270.508,0.9411,0.9446,0.6409627650624832
0,271.46,270.46,0.9558,0.9595,0.8040149286453578
0,271.46,270.476,0.956,0.9595,0.7501607072751653
0,271.461,270.506,0.8512,0.8543,0.5644439232561579
0,271.46,270.507,0.9401,0.9435,0.6357074026298482
0,271.46,270.468,0.9561,0.9598,0.8425041171042098
0,271.46,270.506,0.9596,0.9632,0.7325423054763859
0,271.461,270.562,0.8422,0.8453,0.5721723524343175
0,271.46,270.504,0.9388,0.9423,0.6585913640233924
0,271.46,270.484,0.9572,0.9607,0.8536531843188042
0,271.46,270.525,0.961,0.9644,0.6983966492125242
0,271.461,270.588,0.834,0.8369,0.5891784146472038
0,271.46,270.495,0.9362,0.9397,0.6822436815834153
0,271.46,270.496,0.9577,0.9612,0.8267841719649424
0,271.46,270.539,0.9617,0.9651,0.6581293306072921
0,271.461,270.566,0.8178,0.8207,0.6102778726680366
0,271.46,270.458,0.9289,0.9324,0.703590165856842
0,271.46,270.504,0.9577,0.9613,0.7910647876695915
0,271.46,270.552,0.9622,0.9654,0.619752565860921
0,271.461,270.528,0.8073,0.8102,0.6168984821524169
0,271.46,270.351,0.9032,0.9075,0.6890261200307954
0,271.46,270.504,0.957,0.9605,0.7731427653683981
0,271.46,270.559,0.9623,0.9654,0.6044466255041223
0,271.461,270.545,0.801,0.8039,0.6257368724284034
0,271.46,270.307,0.8857,0.8904,0.6477760499253059
0,271.46,270.493,0.9555,0.9591,0.7783981278010331
0,271.46,270.569,0.9624,0.9654,0.6024431380746739
0,271.461,270.589,0.8032,0.806,0.6567266089847196
0,271.46,270.334,0.8711,0.8753,0.5798377121647047
0,271.46,270.41,0.9459,0.9501,0.742177807916057
0,271.46,270.578,0.9624,0.9653,0.5892441863429408
0,271.461,270.644,0.8064,0.8087,0.6387867416497989
0,271.46,270.437,0.8566,0.8596,0.5623886852289008
0,271.46,270.331,0.936,0.9409,0.6953498901255781
0,271.46,270.586,0.9623,0.9651,0.5707147700794868
0,271.461,270.692,0.7979,0.7997,0.6090245394706655
0,271.46,270.558,0.8461,0.8491,0.5369133700091265
0,271.46,270.302,0.9299,0.9352,0.655249142163736
0,271.46,270.596,0.9622,0.9649,0.5515303391066266
0,271.461,270.745,0.7783,0.7796,0.5801562715096389
0,271.46,270.635,0.8382,0.8406,0.5111668102767
0,271.46,270.32,0.9283,0.9333,0.5989954775585955
0,271.46,270.607,0.9619,0.9645,0.5408235737994116
0,271.461,270.775,0.7749,0.7759,0.5084485527677647
0,271.46,270.652,0.8317,0.8339,0.5102906701065095
0,271.46,270.364,0.9278,0.9323,0.5488205962280699
0,271.46,270.613,0.9612,0.9638,0.6260759280692183
0,271.461,270.86,0.7721,0.7721,0.46511877144590674
0,271.462,270.705,0.832,0.8337,0.49813167595458185
0,271.46,270.404,0.9268,0.9308,0.5080242998373554
0,271.46,270.614,0.9599,0.9624,0.8070413953796658
0,271.652,271.145,0.7739,0.7724,0.4521275868925678
0,272.019,271.272,0.8536,0.8542,0.4797516481163292
0,271.461,270.425,0.9227,0.9265,0.46295243533724567
0,271.46,270.608,0.9576,0.9602,0.9394505259186369
0,272.515,272.008,0.7852,0.7841,0.4386387808272958
0,272.316,271.583,0.8769,0.8783,0.47404975195403126
0,271.739,270.682,0.9152,0.9198,0.42015759714071577
0,271.742,270.859,0.9539,0.9567,1.0173211545226963
0,271.462,270.218,0.909,0.915,0.5142297828514325
0,271.469,270.388,0.9449,0.9494,0.7879001493884252
0,271.462,270.486,0.9606,0.9642,0.6391693901587188
0,271.461,270.402,0.9321,0.9363,0.6247264356329634
0,271.461,270.237,0.8957,0.9013,0.5606526183763059
0,271.46,270.364,0.9379,0.9425,0.8382190656340341
0,271.46,270.462,0.9586,0.9623,0.6944698750337783
0,271.441,270.387,0.9253,0.9293,0.6415364574039044
0,271.461,270.291,0.882,0.8868,0.5845139777599894
0,271.46,270.448,0.9415,0.9453,0.8537484767989071
0,271.46,270.409,0.9528,0.9571,0.7473969704231311
0,271.46,270.32,0.9329,0.9379,0.6407864561292593
0,271.461,270.333,0.8767,0.8811,0.6026180194051995
0,271.46,270.498,0.9425,0.9459,0.8532995467361433
0,271.46,270.413,0.952,0.9562,0.7689662626890938
0,271.46,270.33,0.9408,0.9458,0.7026839950441792
0,271.461,270.384,0.8667,0.8703,0.6132763481922981
0,271.46,270.505,0.9423,0.9458,0.8225844197559822
0,271.46,270.465,0.9563,0.96,0.770883074240439
0,271.46,270.454,0.9536,0.9573,0.7404122202790965
0,271.461,270.461,0.8546,0.8576,0.6197693911784352
0,271.46,270.505,0.9409,0.9444,0.7568652394038741
0,271.46,270.479,0.9573,0.9608,0.7967540393508485
0,271.46,270.499,0.9585,0.962,0.7435669673129969
0,271.461,270.558,0.8518,0.8549,0.6153407636654721
0,271.46,270.505,0.9398,0.9433,0.6952119225219622
0,271.46,270.473,0.956,0.9596,0.8005639540515876
0,271.46,270.517,0.9601,0.9637,0.7166181621654694
0,271.461,270.619,0.8455,0.8481,0.6015414540133481
0,271.46,270.505,0.9389,0.9423,0.6796737927834683
0,271.46,270.491,0.9569,0.9605,0.7896904651435506
0,271.46,270.538,0.9614,0.9647,0.6756582523083826
0,271.461,270.616,0.8341,0.8367,0.6008555419026885
0,271.46,270.496,0.9359,0.9393,0.6994641901158907
0,271.46,270.459,0.953,0.9567,0.775966359562134
0,271.46,270.553,0.962,0.9652,0.6350085401232837
0,271.461,270.556,0.8148,0.8177,0.6363350379589361
0,271.46,270.444,0.9253,0.9289,0.7283234335884324
0,271.46,270.384,0.9444,0.9489,0.7774704409762763
0,271.46,270.562,0.9622,0.9653,0.5963577266446749
0,271.461,270.526,0.8053,0.8082,0.6965829309703111
0,271.46,270.331,0.8945,0.899,0.7162232260761828
0,271.46,270.314,0.9355,0.9407,0.7902724681721078
0,271.46,270.571,0.9623,0.9653,0.5682176380313358
0,271.461,270.549,0.8021,0.8049,0.7170675511005287
0,271.46,270.316,0.8766,0.8811,0.6317112877486196
0,271.46,270.289,0.9302,0.9356,0.7570401717202102
0,271.46,270.579,0.9622,0.9651,0.552669362116523
0,271.461,270.588,0.8078,0.8107,0.6672693019532664
0,271.46,270.385,0.8637,0.8674,0.5937311416232862
0,271.46,270.303,0.9281,0.9333,0.7098986911942408
0,271.46,270.588,0.962,0.9648,0.5495291460386573
0,271.461,270.644,0.8122,0.8145,0.6030333498187456
0,271.46,270.488,0.8515,0.8546,0.5964395078849556
0,271.46,270.371,0.9314,0.9358,0.6716636670014735
0,271.46,270.598,0.9617,0.9644,0.6063770502669107
0,271.461,270.716,0.8058,0.8073,0.5453678881167372
0,271.46,270.575,0.8415,0.8445,0.5849157969337134
0,271.46,270.471,0.9399,0.9433,0.6154135714030785
0,271.46,270.604,0.961,0.9636,0.7688665344434644
0,271.461,270.76,0.7802,0.7813,0.49757098499487595
0,271.46,270.651,0.834,0.8362,0.5753382143749395
0,271.46,270.525,0.9406,0.944,0.5599958191635268
0,271.46,270.61,0.9599,0.9625,0.9391277857372291
0,271.517,270.835,0.7741,0.7748,0.46567298720766015
0,271.869,271.057,0.8276,0.8291,0.5596298430146891
0,271.46,270.548,0.9353,0.9386,0.5051349339478823
0,271.46,270.606,0.9577,0.9604,1.0206247801236916
0,272.09,271.343,0.7706,0.7706,0.4627280467845799
0,272.128,271.329,0.8253,0.8261,0.5338223042527266
0,271.47,270.586,0.9387,0.9416,0.45646449093217356
0,271.625,270.737,0.9538,0.9567,1.098245833184625
0,272.036,271.392,0.7686,0.7677,0.4598559140991062
0,272.292,271.518,0.8376,0.8389,0.5371314873070825
0,271.971,271.083,0.9397,0.9424,0.4197738269439616
0,272.16,271.121,0.9392,0.9433,1.1451135199074098
0,271.461,270.215,0.9219,0.928,0.5018501730968272
0,271.46,270.394,0.9514,0.9559,0.7214229629894
0,271.46,270.5,0.9619,0.9655,0.6287607898721786
0,271.46,270.388,0.9361,0.9405,0.6636671034451112
0,271.461,270.207,0.9077,0.9137,0.5730878026645185
0,271.46,270.375,0.9459,0.9504,0.7735289318982527
0,271.46,270.48,0.9598,0.9633,0.6390100085146304
0,271.46,270.397,0.932,0.9362,0.6064798886469897
0,271.461,270.236,0.8951,0.9007,0.6249289002870502
0,271.46,270.384,0.9424,0.9468,0.8085357894897852
0,271.46,270.422,0.9544,0.9585,0.6714609984041442
0,271.46,270.37,0.9252,0.9296,0.6200268185364013
0,271.461,270.281,0.886,0.891,0.6488835637042211
0,271.46,270.436,0.9425,0.9464,0.8448002121009723
0,271.46,270.433,0.9545,0.9585,0.7144193480954252
0,271.46,270.317,0.9334,0.9385,0.6241791029556474
0,271.461,270.312,0.8827,0.8873,0.6604853849173775
0,271.46,270.49,0.9442,0.9477,0.86680441333177
0,271.46,270.439,0.9544,0.9584,0.7522760575731773
0,271.46,270.321,0.9399,0.945,0.649935095063044
0,271.461,270.349,0.8754,0.8796,0.6781557922430188
0,271.46,270.505,0.9443,0.9478,0.8771356681435556
0,271.46,270.444,0.9546,0.9585,0.7515464506227918
0,271.46,270.448,0.9527,0.9565,0.7093238771649851
0,271.461,270.42,0.8643,0.8675,0.6793807263438585
0,271.46,270.507,0.9427,0.9462,0.8729280641197554
0,271.46,270.432,0.9528,0.9568,0.7674769671600393
0,271.46,270.497,0.9578,0.9613,0.7375735852712191
0,271.461,270.514,0.8555,0.8586,0.6502966354463553
0,271.46,270.504,0.9409,0.9443,0.8474846660174473
0,271.46,270.426,0.9514,0.9555,0.7812275853629936
0,271.46,270.512,0.9594,0.9629,0.7358958971718171
0,271.461,270.598,0.8535,0.8563,0.6391154471710523
0,271.46,270.505,0.9399,0.9433,0.8082793818480317
0,271.46,270.33,0.9417,0.9467,0.788782917714
0,271.46,270.531,0.9605,0.9639,0.7165975638979672
0,271.461,270.649,0.8503,0.8525,0.6628746819760062
0,271.46,270.505,0.9387,0.9421,0.7914984219891605
0,271.46,270.301,0.9365,0.9418,0.8014681874034455
0,271.46,270.548,0.9613,0.9645,0.6686874722764655
0,271.461,270.625,0.8375,0.84,0.6949419526545761
0,271.46,270.493,0.9342,0.9376,0.7757912233025548
0,271.46,270.287,0.9319,0.9374,0.8148787302493717
0,271.46,270.559,0.9616,0.9647,0.6321028587744033
0,271.461,270.546,0.8157,0.8186,0.6943984948988697
0,271.46,270.432,0.9199,0.9236,0.6684095486226184
0,271.46,270.275,0.927,0.9325,0.7995651420209758
0,271.46,270.569,0.9617,0.9647,0.6126377509139207
0,271.461,270.521,0.8069,0.8097,0.6615937144692632
0,271.46,270.335,0.8884,0.8928,0.6080540755507743
0,271.46,270.323,0.9285,0.9335,0.7601526005312721
0,271.46,270.58,0.9618,0.9646,0.6200053025243075
0,271.461,270.542,0.8054,0.8083,0.604432145533898
0,271.46,270.338,0.8711,0.8753,0.632943818735246
0,271.46,270.463,0.9433,0.9469,0.716495235375995
0,271.46,270.59,0.9616,0.9643,0.7127054090846519
0,271.461,270.584,0.811,0.8139,0.5469683327130059
0,271.46,270.402,0.8587,0.8621,0.6553297507303716
0,271.46,270.519,0.9466,0.9501,0.6625879377769168
0,271.46,270.6,0.9611,0.9638,0.8675648666975982
0,271.461,270.654,0.8242,0.8264,0.5068432645194842
0,271.46,270.505,0.8468,0.8498,0.655445590492166
0,271.46,270.552,0.9463,0.9495,0.5987282099391742
0,271.46,270.604,0.9599,0.9625,1.0156671748252466
0,271.461,270.736,0.8202,0.8215,0.4751187714459066
0,271.475,270.637,0.8426,0.8451,0.6439986131859503
0,271.46,270.579,0.9461,0.949,0.5538012980987391
0,271.461,270.602,0.9577,0.9604,1.0822271111949546
0,271.461,270.787,0.7915,0.7923,0.4521491538904723
0,271.897,271.098,0.8408,0.8421,0.6313239995309305
0,271.473,270.605,0.946,0.9487,0.5033571607021766
0,271.609,270.706,0.9526,0.9557,1.1116000367097834
0,271.808,271.075,0.7796,0.7802,0.44212177451015383
0,272.063,271.282,0.8379,0.8387,0.6067373160049558
0,271.815,270.947,0.9463,0.9489,0.4512843325702457
0,271.99,270.891,0.9314,0.9362,1.1355521508364224
0,272.318,271.495,0.7731,0.7746,0.4374693192884421
0,272.267,271.471,0.8352,0.8364,0.5934325687161264
0,272.403,271.514,0.9453,0.9481,0.43389409227412007
0,272.115,270.829,0.8953,0.9019,1.1454133164740252
0,271.461,270.249,0.9265,0.9323,0.47880382189636633
0,271.46,270.467,0.9577,0.9614,0.6354914777217501
0,271.46,270.489,0.9625,0.9661,0.6525579071344445
0,271.46,270.353,0.9312,0.9358,0.8568395935411173
0,271.461,270.231,0.9174,0.9232,0.5545006704634099
0,271.46,270.416,0.9523,0.9565,0.7097163659353602
0,271.46,270.475,0.9607,0.9644,0.6274002335150128
0,271.46,270.42,0.9413,0.9454,0.8030368168538697
0,271.461,270.236,0.9063,0.912,0.5904561190620651
0,271.46,270.39,0.9477,0.9521,0.7425818194796389
0,271.46,270.451,0.9581,0.962,0.6323280631000393
0,271.46,270.339,0.9327,0.9375,0.6874364334405735
0,271.461,270.255,0.8929,0.8982,0.6203886138487659
0,271.46,270.395,0.944,0.9483,0.7730111709911133
0,271.46,270.395,0.9524,0.9568,0.6463247388251849
0,271.46,270.324,0.9324,0.9374,0.6093503897865225
0,271.461,270.294,0.8868,0.8917,0.6503313057975965
0,271.46,270.42,0.9414,0.9454,0.8146268093589557
0,271.46,270.406,0.9527,0.957,0.6781218866789374
0,271.46,270.328,0.9378,0.9428,0.5913111001208363
0,271.461,270.326,0.885,0.8895,0.7033364094772426
0,271.46,270.475,0.944,0.9475,0.8565463231582651
0,271.46,270.422,0.9535,0.9576,0.7225562755885038
0,271.46,270.343,0.9421,0.947,0.6118576170251818
0,271.461,270.34,0.879,0.8832,0.7077734496489629
0,271.46,270.497,0.9454,0.9489,0.8813305257146935
0,271.46,270.418,0.9526,0.9568,0.7461141674272052
0,271.46,270.464,0.9538,0.9575,0.641191793323918
0,271.461,270.367,0.8705,0.8744,0.6847482575599211
0,271.46,270.499,0.9439,0.9474,0.8932216914032827
0,271.46,270.388,0.9492,0.9537,0.7505203611834826
0,271.46,270.502,0.9578,0.9613,0.701226055788674
0,271.461,270.429,0.8614,0.8646,0.6860144901673866
0,271.46,270.497,0.9417,0.9452,0.8881805203611834
0,271.46,270.289,0.9392,0.9446,0.7652807533663382
0,271.46,270.513,0.959,0.9625,0.7329504468906304
0,271.461,270.509,0.8568,0.8599,0.7016223684948479
0,271.46,270.5,0.9407,0.9442,0.8669561471042609
0,271.46,270.281,0.9366,0.9421,0.7954276434868175
0,271.46,270.522,0.9596,0.9631,0.7330749032544241
