wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.522,0.8811,0.8843,0.40346973737208935
0,271.46,270.578,0.8987,0.9017,0.5903449699948504
0,271.459,270.484,0.8785,0.8816,0.2738662030356952
0,271.46,270.524,0.9585,0.962,0.3812618988135602
0,271.46,270.57,0.8849,0.8879,0.39856979702548784
0,271.46,270.507,0.8941,0.8973,0.7377576950334724
0,271.459,270.512,0.8827,0.8859,0.279471124186139
0,271.46,270.504,0.9569,0.9605,0.31416166580840554
0,271.46,270.601,0.8859,0.8886,0.37570470038188375
0,271.46,270.452,0.8882,0.8914,0.9332234249208445
0,271.459,270.528,0.8838,0.887,0.28058903907042665
0,271.46,270.448,0.9514,0.9552,0.4083344975093432
0,271.46,270.621,0.8864,0.8889,0.3629618677122158
0,271.46,270.437,0.8815,0.8847,1.129021684265269
0,271.459,270.546,0.8845,0.8877,0.27203729102190866
0,271.46,270.37,0.9422,0.9468,0.5335965900689839
0,271.46,270.631,0.8854,0.8878,0.3400246771323541
0,271.46,270.422,0.8723,0.8756,1.2248666975980584
0,271.459,270.561,0.8853,0.8884,0.2581816420490177
0,271.46,270.29,0.9303,0.9356,0.5803016320557989
0,271.46,270.632,0.8833,0.8857,0.33163572677723796
0,271.46,270.389,0.8677,0.8713,1.3103725023326007
0,271.459,270.578,0.8854,0.8883,0.24962015571066573
0,271.474,270.172,0.9041,0.9107,0.5881898507645322
0,271.46,270.624,0.8811,0.8836,0.3437456215935105
0,271.46,270.34,0.8781,0.8824,1.3855893194923854
0,271.459,270.603,0.8866,0.8892,0.24812372216812065
0,271.728,270.396,0.8895,0.8959,0.5287358068249607
0,271.46,270.6,0.8741,0.8768,0.3792258824369179
0,271.46,270.304,0.8874,0.8922,1.451933585883049
0,271.47,270.639,0.8882,0.8905,0.24383020705337702
0,271.93,270.622,0.8782,0.8852,0.452189279723453
0,271.47,270.586,0.8669,0.8699,0.3946317549825884
0,271.545,270.367,0.893,0.898,1.481078247923603
0,271.739,270.902,0.8923,0.8944,0.23093513075311142
0,271.852,270.602,0.8581,0.8644,0.39387782780052316
0,272.051,271.077,0.8595,0.8625,0.3767682134062091
0,272.139,270.913,0.8996,0.9055,1.4856860905609968
0,271.916,271.074,0.8956,0.8976,0.21813335848633325
0,271.793,270.589,0.8547,0.8607,0.39309876461380794
0,272.111,271.122,0.8542,0.8573,0.35349624999362683
0,272.326,271.155,0.9117,0.9168,1.4875230583328658
0,271.906,271.066,0.9018,0.9038,0.21142158637251254
0,272.187,270.962,0.8548,0.8603,0.4319897212605731
0,273.497,272.319,0.8469,0.8512,0.34831303248306
0,273.312,272.154,0.9221,0.9272,1.508698740140619
0,272.316,271.446,0.9108,0.9126,0.22224995283812513
0,272.731,271.472,0.8562,0.8617,0.4645964218158086
0,271.46,270.432,0.8836,0.8869,0.3208960756221544
0,271.46,270.527,0.923,0.9263,0.19518418624096917
0,271.459,270.331,0.8734,0.8777,0.07152850361744328
0,271.46,270.547,0.964,0.9672,0.41329286759494843
0,271.46,270.468,0.8866,0.8898,0.3444794603661801
0,271.46,270.523,0.9219,0.9253,0.2123162853777794
0,271.459,270.354,0.8628,0.8667,0.09779562847659498
0,271.46,270.551,0.9636,0.9668,0.40699790448318235
0,271.46,270.504,0.8918,0.8951,0.3702465673802981
0,271.46,270.53,0.9235,0.9269,0.24196555398632563
0,271.459,270.38,0.863,0.8666,0.13357140307852325
0,271.46,270.558,0.9634,0.9665,0.4153554985647494
0,271.46,270.528,0.8931,0.8963,0.38068331183431653
0,271.46,270.533,0.9238,0.9272,0.3000098402614552
0,271.459,270.369,0.8509,0.8546,0.15253124155547515
0,271.46,270.563,0.963,0.966,0.47605742021995273
0,271.46,270.526,0.8897,0.893,0.40353744652863116
0,271.46,270.528,0.9202,0.9235,0.32367480230251927
0,271.459,270.383,0.8489,0.8524,0.15989461232938879
0,271.46,270.566,0.9626,0.9656,0.5729279621481341
0,271.46,270.514,0.8859,0.8891,0.42180413290981117
0,271.46,270.514,0.9137,0.917,0.32926794573070317
0,271.459,270.398,0.8532,0.8565,0.18452121774510155
0,271.46,270.568,0.9621,0.9651,0.6021260573182485
0,271.46,270.489,0.8816,0.8848,0.4258933988670953
0,271.46,270.511,0.9076,0.911,0.4050963376892211
0,271.459,270.414,0.8602,0.8635,0.21303426756333715
0,271.46,270.567,0.9617,0.9647,0.6160291230950428
0,271.46,270.519,0.8837,0.8869,0.41731748354432974
0,271.46,270.543,0.9034,0.9067,0.5314372390163818
0,271.459,270.442,0.8689,0.8721,0.22490019527565477
0,271.46,270.561,0.961,0.9641,0.6238054789352123
0,271.46,270.587,0.8899,0.8928,0.41376101930832654
0,271.46,270.61,0.9053,0.9079,0.646213946658645
0,271.459,270.482,0.8786,0.8818,0.2337360872469192
0,271.46,270.554,0.9604,0.9636,0.5534858488882544
0,271.46,270.618,0.8889,0.8915,0.4045336072970893
0,271.46,270.646,0.906,0.9082,0.7939338612064262
0,271.459,270.517,0.8834,0.8866,0.24638923587565587
0,271.46,270.551,0.9604,0.9636,0.40087807763099537
0,271.46,270.638,0.8901,0.8924,0.3942138242926993
0,271.46,270.643,0.9049,0.9071,0.9773376229395359
0,271.459,270.549,0.8871,0.8903,0.25400172332039994
0,271.46,270.543,0.9602,0.9635,0.3141914925076352
0,271.46,270.649,0.8899,0.8921,0.36774714097066796
0,271.46,270.617,0.9011,0.9036,1.1578974981262715
0,271.459,270.569,0.889,0.892,0.25187852120754795
0,271.46,270.505,0.9569,0.9605,0.39107885975333073
0,271.46,270.663,0.8916,0.8937,0.3196000163154594
0,271.46,270.609,0.9008,0.9034,1.240632122080425
0,271.459,270.575,0.8904,0.8934,0.24179327293214298
0,271.467,270.443,0.9499,0.9539,0.5395519876818281
0,271.46,270.667,0.8906,0.8926,0.33887520203127475
0,271.46,270.556,0.8959,0.8991,1.3126757863286644
0,271.459,270.564,0.8891,0.8921,0.23524822441914414
0,271.661,270.54,0.9388,0.9442,0.6027254465082368
0,271.46,270.682,0.8935,0.8953,0.35434429698214986
0,271.46,270.471,0.8851,0.8883,1.3738995477558595
0,271.459,270.543,0.8868,0.89,0.2353041048676153
0,271.819,270.548,0.9155,0.9223,0.6432733910152806
0,271.46,270.688,0.892,0.8938,0.37504224174412265
0,271.468,270.448,0.8643,0.8675,1.4360091876430787
0,271.476,270.547,0.882,0.8854,0.231335114437652
0,271.882,270.542,0.8944,0.9017,0.5863852079966145
0,271.55,270.774,0.8886,0.8903,0.3509953959812984
0,272.05,270.938,0.8515,0.856,1.489142928522992
0,271.981,271.014,0.8751,0.8783,0.22046086074245536
0,272.06,270.735,0.8833,0.8903,0.5137964544467275
0,272.834,271.932,0.885,0.8876,0.3511373914639556
0,272.904,271.657,0.8678,0.874,1.5154312124935632
0,272.319,271.354,0.8751,0.8777,0.21106621527228975
0,272.9,271.531,0.8653,0.8724,0.4686610106407388
0,273.144,272.187,0.8795,0.8823,0.36505952593393265
0,273.071,271.776,0.8772,0.8837,1.5317708391754576
0,272.609,271.664,0.882,0.8853,0.20583762039024545
0,272.753,271.445,0.856,0.8617,0.4627838762472404
0,273.257,272.239,0.8705,0.8737,0.34794282451193836
0,272.989,271.699,0.8865,0.8931,1.5019967573024429
0,272.564,271.66,0.8897,0.8926,0.21369198452070792
0,272.724,271.44,0.8558,0.8612,0.46982042797489465
0,271.46,270.385,0.8885,0.8924,0.2956906792839552
0,271.46,270.506,0.9081,0.9115,0.16627319217061892
0,271.459,270.26,0.8883,0.8935,0.044258385891206474
0,271.46,270.535,0.9643,0.9676,0.36989068642196876
0,271.46,270.437,0.8937,0.8971,0.32869160212712806
0,271.46,270.511,0.9071,0.9105,0.1830064802965335
0,271.459,270.303,0.8791,0.8838,0.05658578617570731
0,271.46,270.539,0.9639,0.9672,0.37032126159289874
0,271.46,270.495,0.8989,0.9022,0.3548103582772914
0,271.46,270.513,0.9056,0.9089,0.1966106162654933
0,271.459,270.315,0.8659,0.8703,0.07208088389001341
0,271.46,270.557,0.9642,0.9673,0.3493923511086865
0,271.46,270.502,0.8969,0.9001,0.37590798080894083
0,271.46,270.509,0.9056,0.9089,0.22452636731197712
0,271.459,270.359,0.8625,0.8664,0.09612783162445893
0,271.46,270.567,0.9641,0.9671,0.3262279677565733
0,271.46,270.509,0.8944,0.8977,0.3779729061402213
0,271.46,270.505,0.9084,0.9118,0.2740950273538874
0,271.459,270.364,0.8558,0.8596,0.13185409900424716
0,271.46,270.571,0.9637,0.9667,0.33682485864184003
0,271.46,270.527,0.8944,0.8977,0.39762946571969027
0,271.46,270.519,0.9126,0.9159,0.3160937221171348
0,271.459,270.407,0.8622,0.8656,0.15436922904355715
0,271.46,270.571,0.9631,0.9661,0.4541440247179211
0,271.46,270.522,0.8936,0.8968,0.41744892496418257
0,271.46,270.527,0.9136,0.9169,0.3356653903218734
0,271.459,270.413,0.8625,0.8658,0.1635173581192354
0,271.46,270.569,0.9624,0.9654,0.5965214420826686
0,271.46,270.523,0.8911,0.8943,0.4394134592342952
0,271.46,270.517,0.9095,0.9128,0.41230445666970894
0,271.459,270.406,0.8625,0.8659,0.17861272707805415
0,271.46,270.568,0.9618,0.9648,0.6312853522864587
0,271.46,270.584,0.894,0.8968,0.4372016947683461
0,271.46,270.461,0.8979,0.9011,0.5537950268440294
0,271.459,270.407,0.8631,0.8665,0.19100865229206718
0,271.46,270.563,0.9612,0.9642,0.6493251518102513
0,271.46,270.625,0.8956,0.8981,0.42599735893500845
0,271.46,270.449,0.8883,0.8915,0.6723110338392827
0,271.459,270.433,0.8654,0.8685,0.1928457220355575
0,271.46,270.556,0.9605,0.9636,0.6573261001463295
0,271.46,270.636,0.894,0.8964,0.41626391275308083
0,271.46,270.482,0.8815,0.8847,0.8002573763721555
0,271.459,270.479,0.87,0.8732,0.20120795582589363
0,271.46,270.551,0.9602,0.9634,0.6095802338209277
0,271.46,270.649,0.8948,0.897,0.39413739656253677
0,271.46,270.513,0.8698,0.873,0.9738285245216256
0,271.459,270.518,0.8748,0.878,0.2154503321725564
0,271.46,270.556,0.9607,0.9639,0.45036541530492064
0,271.46,270.661,0.8982,0.9003,0.3212624086716667
0,271.46,270.554,0.8639,0.8671,1.1512667934513825
0,271.459,270.524,0.8754,0.8785,0.2202237257371274
0,271.46,270.556,0.9608,0.9639,0.313346657625183
0,271.46,270.671,0.9001,0.9021,0.3271000290619121
0,271.46,270.595,0.8674,0.8702,1.2378712404337873
0,271.459,270.528,0.8794,0.8826,0.2175872494684729
0,271.46,270.537,0.959,0.9624,0.3742353403047932
0,271.46,270.681,0.9008,0.9027,0.3600078008290293
0,271.46,270.612,0.8736,0.8761,1.3039489530063784
0,271.459,270.538,0.8846,0.8878,0.21658971208312733
0,271.495,270.523,0.9545,0.9583,0.5444522339432936
0,271.46,270.689,0.9011,0.9028,0.365359781372844
0,271.46,270.586,0.887,0.8899,1.3547581997929976
0,271.459,270.526,0.8862,0.8894,0.21823400447655422
0,271.705,270.64,0.9454,0.9501,0.6129697195270556
0,271.46,270.7,0.902,0.9036,0.36270342063803646
0,271.46,270.53,0.8903,0.8935,1.3952817220967406
0,271.46,270.514,0.8879,0.8911,0.21570510826836892
0,271.725,270.55,0.9311,0.937,0.6762780358226307
0,272.005,271.212,0.9036,0.905,0.36391749476120794
0,271.461,270.467,0.8691,0.8723,1.439258411384112
0,271.677,270.706,0.8861,0.8897,0.2070000458872296
0,271.953,270.629,0.9023,0.9095,0.6849881967848347
0,272.244,271.437,0.9033,0.9045,0.37757705230634314
0,271.986,270.948,0.8512,0.855,1.4874578474810458
0,271.755,270.78,0.878,0.8815,0.1980989940499559
0,272.166,270.833,0.8882,0.8951,0.6194082076957983
0,272.546,271.718,0.9001,0.9022,0.3701275155124329
0,272.273,271.226,0.8453,0.8487,1.5347292908383596
0,272.16,271.179,0.8714,0.8744,0.19453789010518371
0,272.796,271.449,0.8727,0.8789,0.5544193990812357
0,272.636,271.793,0.8942,0.8964,0.3700503739809211
0,272.361,271.32,0.8487,0.8518,1.5650649304298616
0,272.521,271.558,0.8783,0.8819,0.20592939484941342
0,273.234,271.88,0.8589,0.8657,0.5188277342415606
0,271.46,270.436,0.9027,0.9062,0.3097977902749665
0,271.46,270.508,0.9037,0.907,0.1556253154747034
0,271.459,270.3,0.8979,0.9028,0.037022530629725756
0,271.46,270.525,0.9642,0.9676,0.3633099478415157
0,271.46,270.485,0.9033,0.9066,0.36813850805320875
0,271.46,270.521,0.8988,0.9021,0.1965527473704068
0,271.459,270.324,0.8797,0.8842,0.06975006755619911
0,271.46,270.558,0.9643,0.9674,0.2983994024462992
0,271.46,270.454,0.8859,0.8891,0.40112428811061884
0,271.46,270.539,0.9059,0.9092,0.33495413826332143
0,271.459,270.366,0.8668,0.8707,0.1573883538211316
0,271.46,270.574,0.9635,0.9664,0.5063851570108039
0,271.46,270.539,0.8903,0.8935,0.4337055977321512
0,271.46,270.5,0.8982,0.9014,0.3976567431283874
0,271.459,270.42,0.8695,0.8728,0.1689032442271316
0,271.46,270.571,0.9624,0.9654,0.6337415937144694
0,271.46,270.595,0.8982,0.901,0.44815727083152745
0,271.46,270.487,0.8913,0.8945,0.5452359368387778
0,271.459,270.416,0.8702,0.8735,0.175036378375898
0,271.46,270.551,0.9612,0.9643,0.6640131441419852
0,271.46,270.616,0.8964,0.8989,0.4291979931984929
0,271.46,270.469,0.8829,0.8861,0.6636543060066384
0,271.459,270.4,0.8664,0.8699,0.17453957263693512
0,271.46,270.54,0.9603,0.9636,0.6891269699642589
0,271.46,270.638,0.8964,0.8987,0.4071823201602994
0,271.46,270.446,0.8657,0.8688,0.782761748405419
0,271.459,270.406,0.8654,0.8688,0.17047345423768562
0,271.46,270.534,0.9597,0.9631,0.6920622740691266
0,271.46,270.652,0.9021,0.9042,0.36867610244069077
0,271.46,270.47,0.8484,0.8514,0.9493260185690321
0,271.459,270.422,0.8658,0.869,0.17589069661913093
0,271.46,270.531,0.9594,0.9628,0.6300809654673104
0,271.46,270.67,0.9095,0.9115,0.29866294810154337
0,271.46,270.535,0.8501,0.8531,1.1185173326263302
0,271.459,270.425,0.864,0.8672,0.18918687829177144
0,271.46,270.538,0.9597,0.963,0.49274507604533657
0,271.46,270.686,0.9122,0.914,0.3208045560920396
0,271.46,270.601,0.8542,0.8569,1.220778349385366
0,271.459,270.442,0.8658,0.8689,0.19694589895632048
0,271.46,270.544,0.9596,0.9629,0.3346673940642319
0,271.46,270.696,0.9116,0.9133,0.3420146533219806
0,271.46,270.636,0.8658,0.8681,1.284942717441736
0,271.459,270.473,0.8746,0.8778,0.20055416477594293
0,271.46,270.538,0.9587,0.962,0.3619564275262195
0,271.46,270.707,0.9103,0.9118,0.34802205646168666
0,271.46,270.622,0.8813,0.8838,1.3272424324310543
0,271.459,270.486,0.8811,0.8843,0.20267033084692526
0,271.461,270.513,0.956,0.9595,0.5128129381593103
0,271.46,270.718,0.91,0.9114,0.3472356003324275
0,271.46,270.561,0.8863,0.8894,1.3696702747625336
0,271.459,270.496,0.8848,0.888,0.20095950197060158
0,271.812,270.796,0.9502,0.9544,0.6040224745453341
0,271.462,270.731,0.9105,0.9118,0.37725864591884084
0,271.477,270.514,0.874,0.8773,1.411073200328349
0,271.468,270.506,0.8841,0.8874,0.19364686207828366
0,271.665,270.553,0.9386,0.9439,0.6747056334222187
0,272.432,271.631,0.9094,0.9114,0.3852674970555694
0,272.197,271.125,0.8583,0.8621,1.4466423804255277
0,271.824,270.855,0.8859,0.8893,0.18505575298394458
0,272.152,270.856,0.9121,0.9189,0.7322505136820424
0,272.578,271.768,0.9074,0.9094,0.37660256050741087
0,272.415,271.347,0.8547,0.8581,1.4718804586683527
0,272.209,271.224,0.8857,0.8888,0.18380665160885729
0,272.635,271.263,0.8937,0.9005,0.7333005664523564
0,272.568,271.754,0.904,0.906,0.39433838262811455
0,272.635,271.566,0.8516,0.8562,1.4972089347534578
0,272.501,271.501,0.8848,0.8883,0.19599684907690193
0,272.91,271.542,0.8753,0.8826,0.6709706678631338
0,271.46,270.569,0.9052,0.9082,0.4310872214262771
0,271.46,270.557,0.9068,0.9099,0.3708050659501462
0,271.459,270.401,0.8631,0.8665,0.16205692055900844
0,271.46,270.551,0.9625,0.9657,0.6152778471751311
0,271.46,270.592,0.9027,0.9055,0.45012256988879995
0,271.46,270.52,0.8948,0.898,0.501576022392968
0,271.459,270.43,0.8745,0.8777,0.1742573661749935
0,271.46,270.543,0.9616,0.9649,0.6783495893092953
0,271.46,270.61,0.8979,0.9005,0.4517133271810456
0,271.46,270.521,0.8825,0.8856,0.6355177864000449
0,271.459,270.456,0.8801,0.8832,0.17321113734047816
0,271.46,270.532,0.9606,0.964,0.7072526805789948
0,271.46,270.632,0.8986,0.901,0.4323823120025697
0,271.46,270.525,0.863,0.8661,0.7537831981359588
0,271.459,270.458,0.881,0.8842,0.16777018655708117
0,271.46,270.52,0.9596,0.9632,0.7291521569547197
0,271.46,270.654,0.9054,0.9075,0.38351093390709357
0,271.46,270.511,0.8464,0.8494,0.8941644700279914
0,271.459,270.441,0.8782,0.8814,0.16204295044689065
0,271.46,270.512,0.9589,0.9625,0.6935519264988554
0,271.46,270.673,0.9144,0.9163,0.2902895484186751
0,271.46,270.525,0.8463,0.8493,1.052354269806713
0,271.459,270.421,0.8743,0.8777,0.1654022525531145
0,271.46,270.512,0.9588,0.9624,0.602524154527795
0,271.46,270.679,0.9155,0.9173,0.31077182320160296
0,271.46,270.564,0.8532,0.8563,1.1935850672757773
0,271.459,270.404,0.8691,0.8726,0.17601087017483036
0,271.46,270.512,0.9582,0.9617,0.5003735730346246
0,271.46,270.692,0.9151,0.9168,0.3474306210581596
0,271.46,270.614,0.8737,0.8762,1.2455510801343987
0,271.459,270.4,0.8643,0.8678,0.18559390821534366
0,271.46,270.518,0.9578,0.9614,0.3677558085584782
0,271.46,270.704,0.9143,0.9159,0.3642903539944834
0,271.46,270.623,0.8876,0.8901,1.2826088419592827
0,271.459,270.404,0.8611,0.8645,0.18826785905482504
0,271.544,270.599,0.9571,0.9607,0.3457678718012777
0,271.461,270.718,0.9151,0.9165,0.3662683485186073
0,271.472,270.604,0.8876,0.8904,1.331796739967267
0,271.49,270.471,0.867,0.8704,0.1872583400039769
0,271.842,270.882,0.9559,0.9594,0.4679464445044944
0,271.988,271.217,0.9141,0.9153,0.37746590323912854
0,271.901,270.949,0.8807,0.8839,1.3792453080307754
0,271.916,270.902,0.8765,0.8803,0.1851194852472557
0,272.029,271.036,0.9528,0.9566,0.5911765995523446
0,272.634,271.825,0.9124,0.9143,0.38877710533158627
0,272.147,271.15,0.8812,0.8845,1.409755166137264
0,272.13,271.121,0.8783,0.8817,0.18141536610361336
0,271.946,270.882,0.9447,0.9493,0.6502115401283823
0,272.5,271.707,0.9104,0.9123,0.38045494638842015
0,272.314,271.306,0.8812,0.8843,1.3866245353918005
0,272.203,271.205,0.8792,0.8824,0.18124410476564373
0,272.323,271.115,0.9264,0.9321,0.707674078304008
0,272.874,272.061,0.9099,0.9116,0.38744612074459683
0,272.796,271.748,0.8781,0.8822,1.3168262352587274
0,272.771,271.722,0.8786,0.8828,0.19039299862848172
0,272.927,271.564,0.9013,0.9088,0.7514696150061438
0,271.46,270.373,0.9498,0.9544,0.17046830467081014
0,271.46,270.367,0.9463,0.951,0.3396638505503919
0,271.46,270.234,0.8896,0.8952,0.28633386528529114
0,271.46,270.257,0.9278,0.9334,0.2597336501251702
0,271.46,270.37,0.9489,0.9535,0.1658834056482081
0,271.46,270.29,0.9379,0.9433,0.2735457062299563
0,271.46,270.264,0.8835,0.8887,0.29901938990378973
0,271.46,270.264,0.9207,0.9262,0.24397138676306382
0,271.46,270.363,0.9475,0.9522,0.16028618335517225
0,271.46,270.285,0.9344,0.9399,0.20558034598971106
0,271.46,270.267,0.8816,0.8867,0.31477232286254736
0,271.46,270.302,0.9113,0.9163,0.2320430014327013
0,271.46,270.376,0.9479,0.9524,0.15874998088032102
0,271.46,270.288,0.9327,0.9381,0.13783259318931543
0,271.46,270.282,0.8857,0.8906,0.3245679717334666
0,271.46,270.324,0.9067,0.9114,0.21811979626070072
0,271.46,270.414,0.9502,0.9544,0.17013919126307148
0,271.46,270.282,0.9319,0.9374,0.13075754717462132
0,271.46,270.301,0.8919,0.8967,0.31810118643981383
0,271.46,270.32,0.9039,0.9086,0.20304635120046094
0,271.46,270.414,0.9496,0.9538,0.2164381312680681
0,271.46,270.27,0.9312,0.9368,0.14389276664304324
0,271.46,270.39,0.9036,0.9076,0.2884536513488297
0,271.46,270.297,0.9004,0.9054,0.20798177767127402
0,271.46,270.355,0.9424,0.9471,0.27023504458709147
0,271.46,270.299,0.9348,0.9401,0.1512956514202098
0,271.46,270.483,0.9202,0.9236,0.24806340595412296
0,271.46,270.318,0.9072,0.912,0.2150713546420031
0,271.46,270.205,0.9197,0.9259,0.2989970071329149
0,271.46,270.37,0.9424,0.947,0.16760881646637743
0,271.46,270.532,0.9339,0.9373,0.2513420485079002
0,271.46,270.29,0.9077,0.9128,0.22254256040543918
0,271.46,270.18,0.908,0.9143,0.31106024993244386
0,271.46,270.463,0.9515,0.9552,0.16794302845518091
0,271.46,270.548,0.9398,0.943,0.2755246184986718
0,271.46,270.287,0.9069,0.912,0.2268391346688216
0,271.46,270.207,0.9022,0.9082,0.3122708060346806
0,271.46,270.5,0.9557,0.9592,0.15821850479011693
0,271.46,270.57,0.9451,0.9481,0.27931770788189647
0,271.46,270.3,0.9087,0.9137,0.225531858483784
0,271.46,270.249,0.896,0.9015,0.30090413138023686
0,271.46,270.508,0.9562,0.9597,0.14599261725461804
0,271.46,270.575,0.9456,0.9485,0.27997134597441536
0,271.46,270.274,0.9082,0.9135,0.22423477946087603
0,271.459,270.301,0.8889,0.8937,0.276863047014016
0,271.46,270.511,0.9566,0.9601,0.14387466668026289
0,271.46,270.579,0.9419,0.9448,0.29059026272988225
0,271.46,270.253,0.9092,0.9147,0.2258150846619386
0,271.467,270.344,0.8815,0.8859,0.23099519203805582
0,271.46,270.513,0.9563,0.9598,0.171716743230359
0,271.549,270.667,0.9342,0.9371,0.31810220615602675
0,271.462,270.305,0.9194,0.9245,0.23319614751214743
0,271.596,270.501,0.8759,0.8804,0.17829396378987727
0,271.46,270.504,0.9538,0.9573,0.23885893755767768
0,271.98,271.057,0.9223,0.9252,0.34914634457230553
0,271.732,270.655,0.9285,0.9333,0.2405493211239312
0,272.027,270.941,0.8682,0.8725,0.1675159203193751
0,271.645,270.637,0.9443,0.9484,0.3329863918871378
0,272.326,271.318,0.9059,0.9093,0.35294636802577845
0,272.31,271.343,0.9435,0.9468,0.24700004588722962
0,272.708,271.606,0.8601,0.8649,0.1909732171536661
0,273.038,271.936,0.937,0.9417,0.4278686911432549
0,272.934,271.781,0.89,0.8952,0.3489753381633892
0,272.743,271.765,0.9444,0.948,0.28920686472954577
0,272.948,271.841,0.8552,0.8597,0.2034239521141267
0,273.056,271.887,0.927,0.9324,0.5477239424268225
0,273.348,272.107,0.8764,0.8819,0.3441460131645363
0,273.135,272.135,0.9435,0.9471,0.3299893949513851
0,272.992,271.89,0.8539,0.8583,0.21153477487215308
0,273.0,271.729,0.9055,0.9119,0.7136185139675628
0,273.262,272.043,0.8734,0.8788,0.3428530130064803
0,273.321,272.286,0.9413,0.9452,0.3602200547587606
0,271.46,270.399,0.9516,0.956,0.18425461294121848
0,271.46,270.271,0.9371,0.9427,0.329199267843759
0,271.46,270.231,0.8872,0.8927,0.2725613231837579
0,271.46,270.272,0.9262,0.9317,0.31427317177629466
0,271.46,270.398,0.9509,0.9552,0.19306863199971452
0,271.46,270.217,0.9293,0.9355,0.26509990669596645
0,271.46,270.266,0.8833,0.8884,0.29898166040390955
0,271.46,270.295,0.9133,0.9185,0.2633804102318325
0,271.46,270.394,0.9497,0.9541,0.21145962178725664
0,271.46,270.234,0.9273,0.9333,0.18519392453080308
0,271.46,270.27,0.8796,0.8847,0.3111280100747962
0,271.46,270.345,0.9119,0.9164,0.2495744724243243
0,271.46,270.386,0.9485,0.9529,0.2491205457521172
0,271.46,270.264,0.9274,0.933,0.134506635803256
0,271.46,270.291,0.8789,0.8837,0.3170842744464216
0,271.46,270.324,0.9065,0.9112,0.24089617759377568
0,271.46,270.385,0.9478,0.9523,0.2813818174402064
0,271.46,270.292,0.9291,0.9344,0.1394394110119154
0,271.46,270.3,0.8785,0.8832,0.32298256795133923
0,271.46,270.349,0.9066,0.911,0.2341224577200165
0,271.46,270.408,0.9491,0.9533,0.3105564081516114
0,271.46,270.302,0.9302,0.9354,0.1522261424645521
0,271.46,270.332,0.8888,0.8933,0.32395736566513544
0,271.46,270.326,0.9025,0.9072,0.23098785008132242
0,271.46,270.434,0.9509,0.9549,0.3380405643109523
0,271.46,270.315,0.9321,0.9372,0.15542728658614308
0,271.46,270.423,0.9049,0.9086,0.29674720725222176
0,271.46,270.307,0.9014,0.9062,0.2304310850290364
0,271.46,270.424,0.9492,0.9533,0.36046973227350826
0,271.46,270.331,0.9339,0.9388,0.1657254006210072
0,271.46,270.496,0.9175,0.9209,0.25368841551396254
0,271.46,270.308,0.9085,0.9134,0.23310784008810348
0,271.46,270.361,0.9401,0.9448,0.3753932790504403
0,271.46,270.363,0.9375,0.9422,0.17258044286275126
0,271.46,270.532,0.9267,0.93,0.23298333273849886
0,271.46,270.292,0.9067,0.9118,0.23403068326084853
0,271.46,270.249,0.9191,0.9248,0.3853304135459102
0,271.46,270.418,0.9435,0.9475,0.1487534989012558
0,271.46,270.554,0.9317,0.9349,0.24132970994172323
0,271.46,270.284,0.904,0.9092,0.2294399208700219
0,271.46,270.24,0.9101,0.9158,0.3822060030693458
0,271.46,270.499,0.9526,0.9561,0.14265177201184914
0,271.46,270.546,0.9286,0.9319,0.2559139461487868
0,271.46,270.257,0.9071,0.9125,0.22490881187765446
0,271.461,270.262,0.9014,0.9068,0.3613235916444454
0,271.46,270.531,0.9565,0.9599,0.16901194597543506
0,271.46,270.559,0.9273,0.9305,0.26528218096903633
0,271.46,270.25,0.9126,0.9183,0.22393625753952678
0,271.474,270.324,0.8942,0.8989,0.3291015790305558
0,271.46,270.532,0.9572,0.9606,0.23463476314541665
0,271.531,270.633,0.9225,0.9255,0.2775322867645934
0,271.461,270.276,0.9179,0.9233,0.22638214884797564
0,271.676,270.546,0.8873,0.8925,0.3000437458255368
0,271.462,270.542,0.9573,0.9606,0.3203921318697007
0,271.9,270.947,0.9137,0.9169,0.303145671559605
0,271.537,270.472,0.9295,0.9336,0.23363105647698248
0,271.903,270.773,0.8817,0.8867,0.27759265396440175
0,271.82,270.896,0.9558,0.959,0.417193282109589
0,271.993,270.955,0.8968,0.9009,0.3452651007224689
0,272.042,271.091,0.9449,0.9482,0.2474385238588101
0,272.849,271.644,0.8749,0.8807,0.24357808221971822
0,272.949,271.971,0.9499,0.9534,0.5729067520509044
0,273.194,272.007,0.8779,0.8831,0.3726406571051276
0,273.125,272.131,0.9447,0.9483,0.2923236273345128
0,273.067,271.878,0.8654,0.8706,0.21898609616943604
0,273.092,272.084,0.9451,0.9488,0.859253873646964
0,273.051,271.915,0.8661,0.8708,0.36711970958482254
0,273.539,272.528,0.9443,0.9483,0.3461911560012849
0,273.275,272.106,0.8594,0.8641,0.22607822243069756
0,273.577,272.495,0.9395,0.9439,0.9458372125037604
0,273.179,272.027,0.8596,0.8643,0.35267670407325646
0,273.733,272.714,0.9444,0.9484,0.389729469288697
0,271.46,270.428,0.9536,0.9577,0.2077623857280519
0,271.46,270.189,0.9245,0.9309,0.3212125955346628
0,271.46,270.247,0.8906,0.896,0.23319135484594639
0,271.46,270.299,0.9241,0.9293,0.38980467335940416
0,271.46,270.431,0.9531,0.9572,0.23316020251563993
