wind spd [m/s],Surface T[K],TOA T[K],transmittance,jakobian,TCWV [cm]
0,271.46,270.351,0.9126,0.9171,0.38247036449756033
0,271.46,270.39,0.8711,0.8747,0.4929104740150817
0,271.46,270.375,0.9484,0.953,1.4251066368229726
0,271.46,270.405,0.8523,0.8556,1.0911389720240858
0,271.46,270.361,0.9083,0.9126,0.3775234662193512
0,271.46,270.415,0.8692,0.8726,0.459548673604136
0,271.46,270.36,0.9472,0.952,1.4397965666155108
0,271.46,270.408,0.8505,0.8538,1.0604559661046333
0,271.46,270.365,0.9012,0.9054,0.3554009779078483
0,271.461,270.434,0.8647,0.8678,0.4365020674746217
0,271.46,270.363,0.9468,0.9515,1.4495984357553295
0,271.594,270.534,0.85,0.8543,1.0370305354019975
0,271.462,270.399,0.9029,0.9068,0.32443092187444234
0,271.849,270.79,0.8632,0.8675,0.42175875553833375
0,271.682,270.57,0.9437,0.9489,1.3964118225897733
0,272.68,271.488,0.849,0.8539,1.0179820326003273
0,273.022,271.877,0.9096,0.9147,0.3448777105331587
0,272.596,271.466,0.868,0.8723,0.41883930802057795
0,272.756,271.65,0.9452,0.9502,1.3269324896881198
0,273.676,272.372,0.8489,0.8543,1.016862894056584
0,273.504,272.334,0.9134,0.9183,0.440107478088848
0,273.187,272.015,0.8746,0.8796,0.4171672283603474
0,273.474,272.366,0.9454,0.9499,1.2680254215251898
0,273.606,272.316,0.8457,0.851,1.0201922674919572
0,273.454,272.348,0.9222,0.9265,0.5058322668801273
0,273.283,272.139,0.8822,0.8868,0.4210159942488006
0,273.441,272.352,0.9451,0.9494,1.2525399091432854
0,271.46,270.331,0.8709,0.8752,1.0978644083351603
0,271.46,270.224,0.9224,0.9284,0.8487641549356815
0,271.46,270.362,0.8575,0.8613,0.9070054503831584
0,271.46,270.274,0.9344,0.9399,0.4750918509378841
0,271.46,270.355,0.8649,0.8688,1.1281884231618342
0,271.46,270.262,0.9242,0.9298,0.8832581972437072
0,271.46,270.425,0.8588,0.8619,0.8840501088547059
0,271.46,270.246,0.9259,0.9317,0.5587012894311514
0,271.46,270.37,0.8615,0.8653,1.145450077243503
0,271.46,270.28,0.9257,0.9311,0.8997747446885531
0,271.46,270.422,0.8617,0.8649,0.8325536753121605
0,271.46,270.248,0.9217,0.9274,0.6317128173229392
0,271.46,270.372,0.8583,0.8621,1.1578294320690554
0,271.46,270.279,0.9256,0.9311,0.894416900776514
0,271.46,270.43,0.8654,0.8685,0.744410935436668
0,271.46,270.349,0.9391,0.9439,0.7166801609112184
0,271.46,270.366,0.8566,0.8604,1.1749813137003975
0,271.46,270.273,0.9252,0.9307,0.8673115691902943
0,271.46,270.428,0.8659,0.8691,0.6429708922007007
0,271.46,270.493,0.9563,0.9598,0.7929136351353419
0,271.46,270.362,0.8594,0.8632,1.1917237792722286
0,271.46,270.277,0.9261,0.9315,0.8010117624265165
0,271.46,270.423,0.8671,0.8703,0.622615062228182
0,271.46,270.467,0.9549,0.9585,0.8890074592240979
0,271.46,270.348,0.86,0.864,1.2045033727113745
0,271.46,270.289,0.9273,0.9327,0.6653411205661465
0,271.46,270.422,0.8686,0.8719,0.6561114651792407
0,271.46,270.367,0.9472,0.9519,0.9972572183161423
0,271.46,270.342,0.8612,0.8653,1.2080060979029539
0,271.46,270.3,0.9282,0.9334,0.5255317055263521
0,271.46,270.425,0.8706,0.8739,0.6824810715177967
0,271.46,270.331,0.9431,0.9482,1.090506187128122
0,271.46,270.339,0.8606,0.8647,1.211304879851937
0,271.46,270.306,0.9277,0.9329,0.4487305043006532
0,271.46,270.429,0.8721,0.8754,0.6608434582655648
0,271.46,270.271,0.935,0.9406,1.1502996945949944
0,271.46,270.346,0.8605,0.8645,1.2141728317009375
0,271.46,270.314,0.9257,0.9307,0.41604834474565733
0,271.46,270.418,0.8708,0.8742,0.5993965319451597
0,271.46,270.268,0.9353,0.941,1.1945323836376338
0,271.46,270.36,0.8609,0.8648,1.2177150708957698
0,271.46,270.341,0.924,0.9287,0.4111802195449008
0,271.46,270.411,0.8679,0.8713,0.5399701223149598
0,271.46,270.265,0.9383,0.944,1.2689731457735314
0,271.46,270.36,0.8573,0.8612,1.222368800762748
0,271.46,270.36,0.9202,0.9247,0.4103236579259992
0,271.46,270.427,0.8636,0.8668,0.49813014638026243
0,271.46,270.354,0.9463,0.9511,1.34153059403568
0,271.46,270.366,0.8559,0.8596,1.22936277933851
0,271.46,270.384,0.918,0.9221,0.40779858565361266
0,271.46,270.456,0.8622,0.8653,0.4712256988879995
0,271.46,270.414,0.9515,0.9557,1.3764920742557345
0,271.477,270.378,0.8538,0.8576,1.2343211494241153
0,271.46,270.407,0.9178,0.9217,0.39868359735485603
0,271.461,270.478,0.8597,0.8628,0.4537469982103981
0,271.465,270.424,0.9514,0.9555,1.382042797489459
0,272.473,271.259,0.8537,0.8586,1.2407759530522657
0,271.523,270.458,0.9102,0.9142,0.3799029740023352
0,271.855,270.836,0.8559,0.8598,0.4425048818913697
0,271.88,270.796,0.9467,0.9515,1.3469418710772794
0,273.363,272.045,0.8502,0.8563,1.249007867110583
0,273.383,272.174,0.8992,0.9045,0.3661138615123411
0,273.077,271.917,0.8529,0.8578,0.43231460284602796
0,272.795,271.696,0.9459,0.9508,1.3074573376229397
0,273.574,272.258,0.8526,0.8584,1.250457138778278
0,273.439,272.281,0.9068,0.9115,0.3717604890558957
0,273.559,272.347,0.8524,0.857,0.4355667327782678
0,273.273,272.191,0.9469,0.9513,1.2851065858371615
0,273.767,272.457,0.8549,0.8606,1.2552268613644824
0,273.519,272.363,0.9114,0.9161,0.4097206997292654
0,273.527,272.339,0.8532,0.8576,0.4654376367057048
0,273.681,272.596,0.9462,0.951,1.2974159881305034
0,271.46,270.303,0.873,0.8776,0.9946589304196645
0,271.46,270.203,0.9224,0.9286,0.7866150010452092
0,271.46,270.336,0.8628,0.8669,0.9252610728434277
0,271.46,270.282,0.9351,0.9406,0.3826815987110787
0,271.46,270.337,0.8677,0.8719,1.0644610544885358
0,271.46,270.257,0.9256,0.9312,0.8091838191431325
0,271.46,270.458,0.8536,0.8567,0.9312643971182822
0,271.46,270.239,0.9249,0.9307,0.4528944134847273
0,271.46,270.336,0.8645,0.8686,1.070802618631235
0,271.46,270.298,0.9289,0.9342,0.8824207043179882
0,271.46,270.468,0.8519,0.8549,0.9238853227146885
0,271.46,270.252,0.9191,0.9247,0.533302045040865
0,271.46,270.327,0.8634,0.8677,1.0709313578031234
0,271.46,270.322,0.9319,0.9369,0.9392489790091416
0,271.46,270.463,0.8509,0.8539,0.8965250620752243
0,271.46,270.249,0.9217,0.9274,0.6144212345704192
0,271.46,270.326,0.8651,0.8694,1.0893709880540245
0,271.46,270.31,0.931,0.9361,0.9259799217877667
0,271.46,270.471,0.8537,0.8567,0.8320333651144887
0,271.46,270.319,0.9358,0.9409,0.7029203652623475
0,271.46,270.342,0.8687,0.8728,1.1176092753386733
0,271.46,270.289,0.9291,0.9345,0.8379506253409676
0,271.46,270.469,0.8544,0.8574,0.7028835535070591
0,271.46,270.505,0.9559,0.9594,0.7948830640432766
0,271.46,270.37,0.8708,0.8747,1.1536501251701652
0,271.46,270.292,0.9296,0.9349,0.700793747100182
0,271.46,270.47,0.8556,0.8587,0.6014154170894239
0,271.46,270.466,0.9536,0.9572,0.8723236273345126
0,271.46,270.4,0.8734,0.877,1.1834487822039126
0,271.46,270.324,0.9332,0.9382,0.5921043883487225
0,271.46,270.472,0.8581,0.8611,0.5843372099544697
0,271.46,270.405,0.9491,0.9534,0.9756761993137311
0,271.46,270.41,0.8748,0.8783,1.1965827270270684
0,271.46,270.339,0.9345,0.9394,0.5146059561624001
0,271.46,270.474,0.8599,0.863,0.5644790014938843
0,271.46,270.349,0.9415,0.9463,1.080955678034803
0,271.46,270.409,0.8748,0.8783,1.2018151458449116
0,271.46,270.322,0.9312,0.9362,0.4541569241280152
0,271.46,270.472,0.8606,0.8637,0.5356809409941213
0,271.46,270.301,0.9331,0.9383,1.1599306592975178
0,271.46,270.411,0.8752,0.8787,1.2091583772236187
0,271.46,270.342,0.9302,0.935,0.4275563520672197
0,271.46,270.48,0.861,0.864,0.5012167253853252
0,271.46,270.302,0.9384,0.9437,1.2013909948861232
0,271.46,270.424,0.8768,0.8801,1.216631877348534
0,271.46,270.373,0.9282,0.9326,0.4244051740400646
0,271.46,270.491,0.8582,0.8613,0.47280192522421005
0,271.46,270.302,0.9407,0.9461,1.2518372227009222
0,271.46,270.448,0.879,0.8821,1.2256856826745117
0,271.46,270.391,0.9229,0.927,0.4274783437769269
0,271.46,270.505,0.8556,0.8587,0.45619916077355666
0,271.46,270.379,0.9478,0.9524,1.308156964916664
0,271.543,270.557,0.8825,0.8864,1.2279520019578551
0,271.46,270.418,0.9213,0.9251,0.4347043077911418
0,271.462,270.519,0.8538,0.8569,0.44752316030448724
0,271.462,270.427,0.9515,0.9555,1.3526015509883602
0,272.033,271.033,0.8877,0.8912,1.2296291801991504
0,271.506,270.471,0.9204,0.9242,0.43194215149923787
0,271.768,270.801,0.852,0.8554,0.45035975587993865
0,271.782,270.747,0.9507,0.9551,1.3649989038050712
0,272.882,271.827,0.8915,0.8957,1.248338423416763
0,272.282,271.189,0.9127,0.9171,0.41583292969566565
0,272.585,271.535,0.8492,0.8533,0.46227666940290524
0,272.197,271.164,0.9504,0.9545,1.3520648743454697
0,273.7,272.573,0.8917,0.8968,1.2668233290675204
0,273.094,271.923,0.8965,0.9018,0.39188933019940564
0,272.97,271.897,0.8454,0.8494,0.559972722591303
0,273.068,272.003,0.9485,0.9529,1.3405957182116217
0,273.857,272.716,0.8904,0.8954,1.2824443617341292
0,273.755,272.565,0.8985,0.9042,0.37348472720042014
0,273.14,272.058,0.8437,0.8475,0.7397311008346377
0,273.473,272.413,0.9487,0.9527,1.3477626916429157
0,271.46,270.273,0.8752,0.8802,0.807985856536126
0,271.46,270.206,0.9249,0.9311,0.6890272417186298
0,271.46,270.292,0.8633,0.868,0.8921358465938928
0,271.46,270.255,0.9315,0.9372,0.30186195081908707
0,271.46,270.298,0.8718,0.8765,0.930137661688752
0,271.46,270.242,0.9251,0.931,0.6620280625901812
0,271.46,270.429,0.8554,0.8584,0.9128230843356293
0,271.46,270.231,0.923,0.9289,0.3522881921961119
0,271.46,270.313,0.8721,0.8766,1.0077112979457818
0,271.46,270.281,0.9274,0.9328,0.6989537711654848
0,271.46,270.488,0.8489,0.8519,0.9442120907751373
0,271.46,270.243,0.9186,0.9243,0.4107437810057461
0,271.46,270.355,0.8776,0.8816,1.0250604946643347
0,271.46,270.323,0.9327,0.9377,0.8350668678906663
0,271.46,270.493,0.8474,0.8504,0.9567000453773715
0,271.46,270.248,0.9178,0.9234,0.4916145166800079
0,271.46,270.41,0.8838,0.8873,1.02725308846548
0,271.46,270.348,0.9365,0.9412,0.9451217796087349
0,271.46,270.496,0.8483,0.8513,0.9542958094762228
0,271.46,270.227,0.9221,0.928,0.5721919819714175
0,271.46,270.476,0.89,0.8933,1.050057104107927
0,271.46,270.355,0.9375,0.9422,0.9554288161604626
0,271.46,270.506,0.8499,0.853,0.9320930185129479
0,271.46,270.364,0.9407,0.9453,0.6657079634737653
0,271.46,270.508,0.895,0.8983,1.095081398846701
0,271.46,270.359,0.9381,0.9427,0.8508059327089272
0,271.46,270.505,0.8503,0.8533,0.8598468896106214
0,271.46,270.493,0.9542,0.9577,0.7654851554812296
0,271.46,270.524,0.8994,0.9027,1.137225250212866
0,271.46,270.378,0.9409,0.9454,0.6776252848832172
0,271.46,270.503,0.8502,0.8533,0.7671335777253191
0,271.46,270.468,0.9527,0.9563,0.8509284516119162
0,271.46,270.555,0.9068,0.91,1.1649880948132136
0,271.46,270.41,0.9449,0.9491,0.5630289650390297
0,271.46,270.51,0.8521,0.8551,0.6594349752463888
0,271.46,270.432,0.95,0.954,0.946357726644675
0,271.46,270.581,0.9134,0.9163,1.1768371972080172
0,271.46,270.409,0.9445,0.9486,0.5315296762910882
0,271.46,270.526,0.8539,0.857,0.582964162073695
0,271.46,270.265,0.9292,0.9348,1.0552709640906934
0,271.46,270.616,0.9202,0.9227,1.1827362555000942
0,271.46,270.364,0.937,0.9416,0.48055916138538646
0,271.46,270.541,0.8555,0.8585,0.5524723529441756
0,271.46,270.269,0.9321,0.9377,1.1549064155445543
0,271.46,270.644,0.9247,0.9269,1.190253093564061
0,271.46,270.35,0.9304,0.9351,0.45241116997139696
0,271.46,270.563,0.8561,0.8591,0.5398541295957335
0,271.46,270.368,0.9436,0.9483,1.2206140731034554
0,271.461,270.669,0.9292,0.9312,1.2002667067755046
0,271.46,270.379,0.9279,0.9323,0.44408136315663355
0,271.46,270.575,0.8542,0.8572,0.542509470614328
0,271.46,270.407,0.947,0.9513,1.266553053285271
0,271.896,271.091,0.9295,0.9312,1.2085187602290284
0,271.493,270.422,0.923,0.9272,0.4432219973181463
0,271.621,270.732,0.8532,0.856,0.5832310727924417
0,271.531,270.511,0.9503,0.9545,1.3077513727929517
0,272.317,271.482,0.9244,0.9263,1.21409915720455
0,271.976,270.908,0.9217,0.9262,0.44076703053540206
0,272.236,271.268,0.8484,0.851,0.6969006235564643
0,272.078,271.038,0.9497,0.9539,1.3307080399524813
0,272.698,271.834,0.9201,0.9225,1.218219830421194
0,272.586,271.494,0.9201,0.9246,0.4335873106514458
0,272.711,271.699,0.8499,0.8537,0.8585998276679601
0,272.678,271.64,0.9512,0.9555,1.3501863021521112
0,273.676,272.728,0.9151,0.9183,1.2243954867360416
0,273.234,272.089,0.9125,0.9174,0.4198823247490224
0,272.785,271.82,0.8515,0.8547,0.9942433450770652
0,273.411,272.364,0.9514,0.9554,1.3708780266451845
0,274.157,273.141,0.9065,0.91,1.2352567390495226
0,273.661,272.466,0.9039,0.9089,0.4032520279606186
0,273.053,272.105,0.8538,0.8564,1.0386305721117812
0,273.592,272.549,0.951,0.9553,1.4014515150433637
0,271.46,270.209,0.8849,0.8907,0.7504126791513923
0,271.46,270.314,0.9404,0.9456,0.6522070737713697
0,271.46,270.208,0.8779,0.8837,0.8417206181519683
0,271.46,270.401,0.9487,0.9531,0.2027106096373379
0,271.46,270.258,0.8807,0.8859,0.7910152294616409
0,271.46,270.242,0.9305,0.9364,0.6071888973298731
0,271.46,270.287,0.8703,0.875,0.8257648636384494
0,271.46,270.238,0.9277,0.9336,0.2372580850749236
0,271.46,270.334,0.8888,0.8933,0.8786776830008207
0,271.46,270.251,0.9285,0.9342,0.6124248341686508
0,271.46,270.381,0.8643,0.868,0.8257046493960731
0,271.46,270.23,0.9219,0.9278,0.27221752586255243
0,271.46,270.404,0.8975,0.9013,0.963714367291583
0,271.46,270.271,0.9282,0.9337,0.6102320874100738
0,271.46,270.453,0.8544,0.8574,0.8393952063140828
0,271.46,270.235,0.9191,0.9249,0.3130526734409814
0,271.46,270.487,0.9069,0.9102,1.0020952109028056
0,271.46,270.292,0.9303,0.9356,0.6603001534672901
0,271.46,270.482,0.8498,0.8528,0.8669652735643669
0,271.46,270.237,0.9176,0.9234,0.3587447293418242
0,271.46,270.555,0.9137,0.9169,1.0122821758704554
0,271.46,270.328,0.9351,0.9401,0.8020168457118384
0,271.46,270.489,0.8472,0.8503,0.9054236156077764
0,271.46,270.236,0.9184,0.9242,0.4243446028970137
0,271.46,270.578,0.9177,0.9206,1.0371290399881716
0,271.46,270.364,0.9392,0.9439,0.9549255862093577
0,271.46,270.495,0.8458,0.8488,0.9466578801119647
0,271.46,270.229,0.9242,0.9302,0.5092082923322441
0,271.46,270.591,0.9224,0.9251,1.073605563571658
0,271.46,270.402,0.9435,0.9478,1.0057528309871364
0,271.46,270.514,0.8476,0.8506,0.9723827708748656
0,271.46,270.352,0.9399,0.9446,0.6097235039488511
0,271.46,270.617,0.9296,0.9321,1.0892195601963972
0,271.46,270.434,0.9482,0.9521,0.9555280345479853
0,271.46,270.532,0.8475,0.8506,0.9781854659848166
0,271.46,270.5,0.9547,0.9582,0.7208127648075541
0,271.46,270.647,0.937,0.9391,1.0874337821784197
0,271.46,270.445,0.95,0.9539,0.7985336990715484
0,271.46,270.553,0.8493,0.8523,0.976045336582829
0,271.46,270.502,0.9547,0.9582,0.8194207502052182
0,271.46,270.664,0.9391,0.9411,1.0767050929726258
0,271.46,270.439,0.9494,0.9533,0.6440581646127883
0,271.46,270.55,0.8511,0.8542,0.9662897115732691
0,271.46,270.476,0.9528,0.9563,0.9154363620604385
0,271.46,270.672,0.9382,0.9401,1.0763877063013365
0,271.46,270.414,0.9455,0.9496,0.5691635777763049
0,271.46,270.532,0.8518,0.8549,0.9596914338739531
0,271.46,270.377,0.9404,0.9449,1.0100510367964595
0,271.46,270.676,0.937,0.9389,1.09662530017896
0,271.46,270.364,0.9357,0.9403,0.5182453233265183
0,271.46,270.561,0.8519,0.8549,0.9607674894076979
0,271.46,270.283,0.9293,0.9347,1.1033203999326988
0,271.467,270.687,0.9339,0.9357,1.1342171383703916
0,271.46,270.367,0.9298,0.9343,0.471203265131314
0,271.46,270.602,0.8522,0.8549,0.9803223322949224
0,271.46,270.265,0.93,0.9356,1.1767927375811311
0,272.14,271.328,0.9287,0.9303,1.1679162099187796
0,271.499,270.414,0.9262,0.9305,0.4482364517954654
0,271.773,270.894,0.8552,0.8577,1.007454941289839
0,271.632,270.463,0.9346,0.9398,1.2205843993616576
0,273.042,272.173,0.9239,0.926,1.1814675755737178
0,272.839,271.679,0.9244,0.9299,0.4405426929685469
0,272.655,271.715,0.8628,0.866,1.0179508802700208
0,272.208,271.111,0.9429,0.9476,1.2573927386008477
0,273.568,272.658,0.9187,0.9216,1.1900701564754528
0,273.364,272.146,0.9159,0.9215,0.43276837656080314
0,273.265,272.287,0.8655,0.8682,1.0032363753167495
0,273.025,271.961,0.9481,0.9525,1.2808958206931012
0,273.744,272.803,0.9115,0.9146,1.2052690266298889
0,273.439,272.245,0.9134,0.9186,0.4251549203856567
0,273.603,272.59,0.8622,0.8661,0.9431925275195912
0,273.379,272.333,0.9497,0.9537,1.2802011900088206
0,274.542,273.506,0.9022,0.9059,1.230239021480322
0,273.8,272.602,0.912,0.9178,0.4102122539297314
0,273.755,272.723,0.8614,0.8654,0.846059714581432
0,273.778,272.745,0.9506,0.9548,1.2434288977377597
0,271.46,270.164,0.9022,0.9086,0.7289259838986811
0,271.46,270.418,0.9526,0.9567,0.5601792151244308
0,271.46,270.119,0.893,0.8999,0.8580113494414503
0,271.46,270.43,0.9536,0.9576,0.15635736974400022
0,271.46,270.238,0.8957,0.9013,0.7817230654708796
0,271.46,270.402,0.9505,0.9548,0.5182650548352393
0,271.46,270.206,0.8795,0.8852,0.9144189911947503
0,271.46,270.331,0.9397,0.9447,0.16646709120851663
0,271.46,270.329,0.9028,0.9074,0.8221701090586488
0,271.46,270.332,0.9417,0.9467,0.5257423788959533
0,271.46,270.283,0.875,0.8798,0.9149282884573224
0,271.46,270.267,0.9291,0.9347,0.18156679396124065
0,271.46,270.428,0.9155,0.9192,0.860950171567253
0,271.46,270.26,0.9317,0.9374,0.5946855959986337
0,271.46,270.327,0.8686,0.8729,0.889490192879322
0,271.46,270.267,0.9258,0.9313,0.1975825587738932
0,271.46,270.505,0.924,0.9274,0.8929409635298498
0,271.46,270.268,0.9304,0.936,0.6291578673655123
0,271.46,270.394,0.8582,0.8616,0.8644933794924873
0,271.46,270.26,0.9219,0.9275,0.22441639091840745
0,271.46,270.577,0.9317,0.9346,0.9178041940927841
0,271.46,270.291,0.9317,0.9371,0.622936986636619
0,271.46,270.45,0.8505,0.8535,0.8448381965299057
0,271.46,270.244,0.9186,0.9243,0.25642844396404485
0,271.46,270.605,0.9364,0.9391,0.956150622281819
0,271.46,270.309,0.9342,0.9393,0.6424576690307087
0,271.46,270.487,0.8481,0.8512,0.8389631015688334
0,271.46,270.24,0.917,0.9228,0.2957099519203806
0,271.46,270.619,0.9378,0.9403,1.003901383245043
0,271.46,270.35,0.9389,0.9437,0.7695867090188799
0,271.46,270.508,0.8484,0.8515,0.844163654255021
0,271.46,270.243,0.9209,0.9266,0.34831915078033787
0,271.46,270.647,0.9418,0.944,0.9975360087287706
0,271.46,270.426,0.9475,0.9516,0.9439717946495492
0,271.46,270.509,0.846,0.8491,0.8484469722076347
0,271.46,270.266,0.9293,0.9349,0.4224451265212892
0,271.46,270.661,0.9417,0.9437,0.9583444907282302
0,271.46,270.457,0.9514,0.9551,1.0033995808966363
0,271.46,270.524,0.8454,0.8484,0.8586976694385952
0,271.46,270.376,0.9428,0.9473,0.5291876940647419
0,271.46,270.675,0.9421,0.944,0.9203118802037394
0,271.46,270.456,0.9521,0.9558,0.9957493129662016
0,271.46,270.596,0.8518,0.8546,0.8696828172719535
0,271.46,270.499,0.9552,0.9587,0.6481804183895623
0,271.46,270.682,0.9406,0.9424,0.8976594963621626
0,271.46,270.457,0.952,0.9557,0.9586235360699117
0,271.46,270.65,0.8572,0.8594,0.8806819862032397
0,271.46,270.531,0.9568,0.9602,0.7681313190539074
0,271.46,270.687,0.9395,0.9412,0.903794364028491
0,271.46,270.447,0.9501,0.9539,0.8770100391061166
0,271.46,270.609,0.8562,0.8588,0.8889320002243375
0,271.46,270.513,0.9542,0.9577,0.8732773679085113
0,271.46,270.693,0.9391,0.9408,0.9315117802715503
0,271.46,270.392,0.9413,0.9456,0.7853112938669169
0,271.46,270.549,0.8509,0.8539,0.8945001606053037
0,271.46,270.484,0.9508,0.9543,0.958107865581009
0,271.46,270.693,0.9356,0.9373,0.9756412740334367
0,271.46,270.357,0.9314,0.936,0.6693721097418588
0,271.46,270.589,0.8564,0.8593,0.8906193756277629
0,271.46,270.399,0.9374,0.9416,1.048983954765389
0,271.664,270.884,0.9268,0.9285,1.0266154089316943
0,271.46,270.401,0.9321,0.9363,0.529185348717452
0,271.461,270.629,0.8661,0.8685,0.8702345347289849
0,271.474,270.325,0.9229,0.9279,1.138364018293709
0,271.946,271.148,0.922,0.9235,1.073779833072456
0,271.558,270.451,0.9244,0.9289,0.47777227697531777
0,271.87,271.014,0.8686,0.8706,0.8400907037571443
0,272.002,270.802,0.9205,0.9264,1.1867354805157722
0,272.346,271.522,0.9177,0.9198,1.1042087766974453
0,272.624,271.425,0.9183,0.9236,0.4611037408289273
0,272.688,271.722,0.8651,0.8685,0.8000987085294163
0,272.713,271.45,0.9192,0.9251,1.220570684178593
0,273.585,272.651,0.908,0.9112,1.1381117405026182
0,273.698,272.408,0.9121,0.9181,0.4560061794802507
0,273.052,272.039,0.8643,0.8677,0.7590592098219067
0,273.372,272.096,0.9217,0.928,1.2143954357502307
0,274.061,273.035,0.8935,0.8971,1.1893435576878957
0,273.93,272.646,0.9085,0.915,0.45326951609367117
0,273.362,272.334,0.8666,0.8696,0.718006046917143
0,273.954,272.675,0.925,0.9315,1.1640499049114632
0,271.46,270.132,0.9071,0.9139,0.7139947382643413
0,271.46,270.442,0.9549,0.9588,0.49319992046213545
0,271.46,270.163,0.8989,0.9053,0.8230297298261895
0,271.46,270.444,0.9548,0.9587,0.14438972533943806
0,271.46,270.198,0.9035,0.9096,0.7246528121223863
0,271.46,270.441,0.9541,0.958,0.4252908995426572
0,271.46,270.155,0.8891,0.8956,0.903223781821519
0,271.46,270.396,0.9489,0.9532,0.1495043669346821
0,271.46,270.305,0.9112,0.9162,0.7622582125394504
0,271.46,270.431,0.9526,0.9566,0.41904207858952847
0,271.46,270.23,0.8814,0.8869,0.9459595274635071
0,271.46,270.3,0.9341,0.9394,0.15757567568945566
0,271.46,270.401,0.9226,0.9267,0.7980030897401255
0,271.46,270.398,0.9494,0.9537,0.4400540959450985
0,271.46,270.272,0.8777,0.8827,0.9687820509552191
0,271.46,270.35,0.9362,0.941,0.16303355376198805
0,271.46,270.497,0.9345,0.938,0.8094810154334049
0,271.46,270.274,0.9344,0.9399,0.5101439839292724
0,271.46,270.302,0.8731,0.8778,0.985453136392142
0,271.46,270.309,0.9278,0.933,0.16850509603177438
0,271.46,270.581,0.9449,0.9478,0.805567854466102
0,271.46,270.274,0.9328,0.9383,0.5977498432186323
0,271.46,270.366,0.8626,0.8664,0.9819697858086098
0,271.46,270.286,0.9246,0.9299,0.17765628425609156
0,271.46,270.615,0.9477,0.9502,0.8201051837273685
0,271.46,270.283,0.9334,0.9388,0.6411798116584155
0,271.46,270.44,0.8529,0.856,0.9746297155501624
0,271.46,270.273,0.9225,0.9279,0.1922454660867881
0,271.46,270.636,0.9487,0.951,0.8762201669275441
0,271.46,270.294,0.9348,0.9402,0.6274668209837202
0,271.46,270.472,0.8483,0.8513,0.9586754906109629
0,271.46,270.245,0.9172,0.9229,0.21192751857158157
0,271.46,270.662,0.95,0.952,0.9097854007229789
0,271.46,270.389,0.9452,0.9496,0.6079871821672029
0,271.46,270.502,0.8458,0.8488,0.9341199594152949
0,271.46,270.233,0.9153,0.9211,0.23939000576139668
0,271.46,270.677,0.9506,0.9525,0.8670083055885549
0,271.46,270.452,0.9518,0.9556,0.6779073383877267
0,271.46,270.519,0.8467,0.8498,0.9031470991623032
0,271.46,270.258,0.9241,0.9297,0.27645694503219753
0,271.46,270.679,0.9496,0.9515,0.7856642686340393
